filePath,Class_Description,XMin,XMax,YMin,YMax
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cheese-VFlip-16115.png,Cheese,0.399375,0.71375,0.238946,0.46378199999999997
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hot dog-HFlip-6518.png,Hot dog,0.0175,0.745625,0.047214,1.0
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Tomato-10734534b7deffd7.png,Tomato,0.073125,0.383125,0.5759850000000001,0.9606
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Potato-HFlip-43494.png,Potato,0.32037,0.427778,0.843518,0.949074
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Lemon-06c3da45d2bd88eb.png,Lemon,0.351875,0.57625,0.5966229999999999,0.8499059999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cheese-GN-9997.png,Cheese,0.003125,0.995625,0.035833,0.8466670000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Apple-321fdbd2385dc6b0.png,Apple,0.031875,0.914375,0.019167,1.0
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Waffle-HFlip-20340.png,Waffle,0.504687,0.90625,0.25625,0.620833
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Bread-509a5287a6d07c20.png,Bread,0.321875,0.853125,0.345833,0.833333
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Potato-HFlip-6263.png,Potato,0.479688,0.570312,0.475,0.583333
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Tomato-0d26bd35381d8765.png,Tomato,0.27050100000000005,0.46325900000000003,0.48292700000000005,0.754472
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Tomato-02ee56c6d4e7b4bc.png,Tomato,0.0,0.090625,0.037471,0.117096
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Grape-GN-11361.png,Grape,0.251875,0.789375,0.355,0.740833
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pizza-00eac367b23ef0ec.png,Pizza,0.174375,0.999375,0.0,0.9258219999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Broccoli-HFlip-23301.png,Broccoli,0.2125,0.953125,0.027698,0.995224
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Potato-HFlip-21830.png,Potato,0.07125,0.916875,0.0,1.0
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Orange-GN-15269.png,Orange,0.154995,0.322129,0.14625,0.260625
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Lobster-HFlip-8026.png,Lobster,0.063333,0.9425,0.225,0.680625
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hot dog-GN-13598.png,Hot dog,0.0,0.9990000000000001,0.0,0.998501
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Strawberry-45f76611df0d8e84.png,Strawberry,0.533125,0.784375,0.036585,0.43527200000000005
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Taco-1be3d8fe507cae96.png,Taco,0.024375,1.0,0.0,0.9137930000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Lobster-HFlip-28912.png,Lobster,0.00125,0.97875,0.026266,0.7476550000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Lobster-HFlip-7327.png,Lobster,0.01375,1.0,0.332083,0.9990620000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pizza-075a7cc78135b1e7.png,Pizza,0.31037,0.9499639999999999,0.613125,0.83375
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Banana-9379011e7f879edb.png,Banana,0.0,0.22712399999999996,0.416667,0.645425
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Taco-HFlip-26457.png,Taco,0.609375,0.954375,0.2225,0.790833
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cookie-2af4ebc49202da78.png,Cookie,0.868125,0.999375,0.123849,0.392469
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Bagel-GN-51215.png,Bagel,0.12875,0.314375,0.108333,0.326667
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Bagel-HFlip-3748.png,Bagel,0.065625,0.945312,0.16875,0.979167
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cucumber-HFlip-6100.png,Cucumber,0.031045999999999997,0.990196,0.697712,0.9820260000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hot dog-HFlip-27088.png,Hot dog,0.048,0.9991110000000001,0.018125,0.915
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Pasta-0deeae10841621ad.png,Pasta,0.10130700000000001,0.94281,0.106209,0.882353
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Broccoli-7e333cbd8b012c94.png,Broccoli,0.0,0.7757350000000001,0.017974,0.714052
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Tomato-4fe510d293771297.png,Tomato,0.12875,0.456875,0.084521,0.59165
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Waffle-GN-17320.png,Waffle,0.12793,0.885742,0.28125,0.877604
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pancake-HFlip-43233.png,Pancake,0.3775,0.683125,0.374167,0.736667
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Broccoli-f20f2766844de85c.png,Broccoli,0.413125,0.998125,0.210833,0.808333
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Strawberry-23639ba1e17242da.png,Strawberry,0.625625,0.7175,0.41527,0.5391060000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Sandwich-HFlip-6757.png,Sandwich,0.000977,0.9433590000000001,0.033854,0.734375
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Tomato-007b72da3eec5362.png,Tomato,0.27,0.300625,0.327563,0.422104
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pear-GN-20751.png,Pear,0.093682,0.813725,0.306875,0.895
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Strawberry-ebd63cc88c1003c9.png,Strawberry,0.425,0.585,0.369606,0.602251
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Lemon-GN-29749.png,Lemon,0.326545,0.7233149999999999,0.679375,0.968125
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Pasta-GN-3376.png,Pasta,0.02,0.83625,0.1125,0.7625
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Bread-696c9b58ba2c8fd4.png,Bread,0.109477,0.8986930000000001,0.24346399999999999,0.727124
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cookie-GN-1772.png,Cookie,0.0,0.05875,0.49625,0.605625
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Lobster-HFlip-27059.png,Lobster,0.045625,0.7725,0.545,0.915833
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Bread-30c8778af7e77c06.png,Bread,0.05,0.85125,0.028894,0.888819
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pear-GN-12473.png,Pear,0.655425,0.9516129999999999,0.229167,0.75651
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Apple-1d017ebdb4f2f93d.png,Apple,0.0,0.3575,0.49486499999999994,0.999066
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Orange-7a2a5c2296f48b3b.png,Orange,0.599375,0.865625,0.41,0.740833
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cookie-df25aafa2b2a2f3e.png,Cookie,0.320116,0.7823979999999999,0.0,0.399129
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Bagel-GN-50995.png,Bagel,0.39375,0.9625,0.571295,0.9990620000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Coffee-b864e6a246dd1614.png,Coffee,0.266875,0.76375,0.1201,0.6455380000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Burrito-VFlip-17549.png,Burrito,0.0,0.468125,0.415833,0.86
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Bread-00c179c6cda9b2d9.png,Bread,0.2325,0.716875,0.133975,0.749562
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/French fries-372f753d16cb17e0.png,French fries,0.0,0.998124,0.21625,0.84375
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Carrot-5a29d19343673463.png,Carrot,0.09477100000000001,0.279412,0.235294,0.890523
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Pancake-3716e45ad79f2e53.png,Pancake,0.1175,0.969375,0.0,0.998333
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Burrito-GN-31737.png,Burrito,0.0,0.255,0.0,0.771541
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hot dog-GN-12103.png,Hot dog,0.03625,0.99,0.09,0.869167
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Apple-188579ecec6d3faa.png,Apple,0.0,0.390244,0.0,0.256875
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Taco-HFlip-21311.png,Taco,0.203125,0.955625,0.179174,0.803002
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Lemon-60b5f561b17a2d3f.png,Lemon,0.014375,0.161875,0.188333,0.438333
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Potato-HFlip-18684.png,Potato,0.76375,0.940625,0.428705,0.629456
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Apple-091edb8eb47e1375.png,Apple,0.400625,0.746875,0.571295,0.9990620000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Taco-0ed3d4eaccd9e045.png,Taco,0.048333,0.9075,0.07,0.831875
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Lobster-GN-13731.png,Lobster,0.621875,0.7975,0.280582,0.661249
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Strawberry-b3b564fc9e326a5b.png,Strawberry,0.1925,0.271667,0.734375,0.81125
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Broccoli-46ceca8d1d21b057.png,Broccoli,0.418125,0.884375,0.0,0.654135
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Apple-aa9af989731009cf.png,Apple,0.3375,0.428125,0.715,0.8825
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Muffin-030e9c727a4c383f.png,Muffin,0.435,0.78875,0.358349,0.767355
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Taco-HFlip-44078.png,Taco,0.199375,1.0,0.097262,0.683664
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Orange-GN-2466.png,Orange,0.1925,0.29875,0.5253760000000001,0.664474
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Burrito-HFlip-45592.png,Burrito,0.6054689999999999,1.0,0.0,0.336914
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Potato-05c691af591c6bd9.png,Potato,0.083125,0.92875,0.0,1.0
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Burrito-GN-20707.png,Burrito,0.071667,0.783333,0.27625,0.755
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Coffee-52a5a031fd38729b.png,Coffee,0.19375,0.258125,0.929644,0.9474670000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Bread-c5af36adea0894d0.png,Bread,0.535625,0.95875,0.0,0.8725
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Potato-HFlip-43242.png,Potato,0.268125,0.81125,0.065,0.410833
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Juice-3994a7f670129393.png,Juice,0.2425,0.758333,0.046875,0.89375
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Burrito-VFlip-42612.png,Burrito,0.0,0.9990620000000001,0.390625,1.0
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Burrito-GN-13019.png,Burrito,0.1725,0.7375,0.199812,0.586304
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Coffee-59874f46c605dfb7.png,Coffee,0.78375,0.81375,0.778612,0.791745
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hamburger-GN-14592.png,Hamburger,0.0,0.86625,0.151667,0.854167
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Apple-8189f8a96f481cee.png,Apple,0.277674,0.49812399999999996,0.7025,0.82375
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Egg (Food)-06c4c45b71abe5f0.png,Egg (Food),0.28,0.461875,0.2425,0.5925
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cookie-a544788aeb613ec0.png,Cookie,0.18125,0.61125,0.318949,0.84803
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Lobster-ea5ba4775aac32fa.png,Lobster,0.01375,0.57625,0.098333,0.574167
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Hamburger-0cc693e881457fb1.png,Hamburger,0.365,0.8325,0.183865,0.8705440000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Tomato-17caa344bf0f3418.png,Tomato,0.365,0.4725,0.059167,0.25
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Salad-055a9434ffce217c.png,Salad,0.021698,0.999057,0.29,0.865625
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Bagel-VFlip-51025.png,Bagel,0.49125,0.844375,0.298032,0.799438
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Apple-282ec1cd2da982b7.png,Apple,0.0,0.38906199999999996,0.20208299999999998,0.789583
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Coffee-5d50bc53d010180a.png,Coffee,0.296094,0.6914060000000001,0.264228,0.58435
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Bread-0b774cf90856c4da.png,Bread,0.366,0.64,0.607196,0.866567
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Pasta-GN-7735.png,Pasta,0.0,0.567187,0.475,0.9984379999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pancake-GN-18821.png,Pancake,0.7070310000000001,0.7773439999999999,0.837482,0.8916540000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Lobster-HFlip-26538.png,Lobster,0.014265,0.981455,0.22813699999999998,0.842205
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Lemon-657710ebdc6e3f21.png,Lemon,0.403285,0.7572989999999999,0.333984,0.513672
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/French fries-338f3431cf32af55.png,French fries,0.028125,0.928125,0.319209,0.818267
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Tomato-5221fcd53a80501a.png,Tomato,0.005625,0.999375,0.0,0.9990620000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Hot dog-1367b834174f3aad.png,Hot dog,0.030625,0.984375,0.20916700000000002,0.560833
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Carrot-GN-7810.png,Carrot,0.167187,0.929688,0.347877,0.9268870000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pizza-0ed4e866056ee4b7.png,Pizza,0.0,0.614017,0.524375,0.796875
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pear-VFlip-16484.png,Pear,0.226875,0.855625,0.160413,0.939024
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Lobster-GN-8155.png,Lobster,0.11,0.858125,0.268293,0.8705440000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Strawberry-85e90d64c97b9804.png,Strawberry,0.781875,0.868125,0.388333,0.6125
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Muffin-6c2c470cf20efb2b.png,Muffin,0.266875,0.39875,0.7475,0.8975
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cheese-VFlip-14493.png,Cheese,0.09477100000000001,0.264706,0.477124,0.6781050000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/French fries-8d733f491e4f8229.png,French fries,0.06375,0.384375,0.09158200000000001,0.171138
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Apple-25fa95f34992db91.png,Apple,0.165625,0.80125,0.16,0.968333
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cookie-bae295c51e3760c9.png,Cookie,0.0,0.999375,0.0,0.9990620000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Hot dog-a72c7b45f3960dd7.png,Hot dog,0.0,0.966,0.0,0.974513
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Sandwich-4b6028f5a56d296e.png,Sandwich,0.0,0.96,0.0,0.999167
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Taco-HFlip-43606.png,Taco,0.015625,0.88625,0.065099,0.8806510000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Strawberry-f61335592210d5db.png,Strawberry,0.266875,0.93875,0.036689,0.8805270000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cheese-GN-7501.png,Cheese,0.0,0.308125,0.5808270000000001,0.9990600000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Lobster-ff8327b7a1661713.png,Lobster,0.0,0.999375,0.033770999999999995,0.9990620000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Salad-c0843ac85f9b23c7.png,Salad,0.0,0.999375,0.017148,0.9990969999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Lemon-GN-19298.png,Lemon,0.091875,0.614375,0.20544099999999998,0.829268
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Tomato-67a2e232f88e8565.png,Tomato,0.780469,0.86875,0.310417,0.414583
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cheese-5c86dd4f7d1b49a7.png,Cheese,0.0,0.851,0.101296,0.996466
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Apple-0a664427bdf3ca95.png,Apple,0.012037,0.43888900000000003,0.534259,0.933333
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Broccoli-GN-4852.png,Broccoli,0.31745999999999996,0.552754,0.565,0.6775
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hamburger-VFlip-24755.png,Hamburger,0.41894499999999996,0.999023,0.127379,1.0
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Pancake-9293f164f98ba072.png,Pancake,0.46,0.99125,0.43583299999999997,0.86
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Strawberry-0858a9c7327d08a0.png,Strawberry,0.216875,0.37625,0.294437,0.48643100000000006
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Lobster-HFlip-8155.png,Lobster,0.141875,0.89,0.268293,0.8705440000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Bread-f5278e7ed53d5f3a.png,Bread,0.015,0.72625,0.06391000000000001,0.806391
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Grape-f756a6c87aed1eb7.png,Grape,0.416875,0.5925,0.25166700000000003,0.5341670000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pizza-GN-7.png,Pizza,0.0425,0.293125,0.727578,0.937133
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Burrito-VFlip-44626.png,Burrito,0.0875,0.51875,0.14416700000000002,0.6525
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hamburger-HFlip-43651.png,Hamburger,0.043125,0.964375,0.051667,0.865833
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pizza-102e5aab73b5c189.png,Pizza,0.051875,0.9575,0.039711,0.9675090000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Waffle-5ed6ad8adef2d0d4.png,Waffle,0.025,0.6835939999999999,0.05416699999999999,0.513542
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Lobster-72029e33139f81ea.png,Lobster,0.13,0.374375,0.085833,0.864167
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Hot dog-313d7e875b5b0613.png,Hot dog,0.216698,0.879925,0.283125,0.89375
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pizza-115c32ae91682178.png,Pizza,0.054375,0.935625,0.12133900000000002,0.927824
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Lobster-HFlip-29665.png,Lobster,0.250625,0.765,0.041276,0.8864920000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Coffee-3bb92ac6b4ba3970.png,Coffee,0.32,0.3775,0.5225989999999999,0.579096
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Bagel-HFlip-22014.png,Bagel,0.451172,0.952148,0.184896,0.832031
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Muffin-25d3dc922a09a3bb.png,Muffin,0.0,0.073125,0.31050700000000003,0.737336
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Hot dog-345097356821276c.png,Hot dog,0.586875,0.7975,0.323333,0.916667
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Bread-391ed01993968f50.png,Bread,0.07915599999999999,0.7612140000000001,0.16375,0.81625
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cookie-GN-7588.png,Cookie,0.470919,0.562852,0.8725,0.92
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pear-167c388b9f8277ed.png,Pear,0.47875,0.553125,0.8193790000000001,0.9623709999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Egg (Food)-9e80443ede882cbc.png,Egg (Food),0.180625,0.345625,0.46435299999999996,0.577861
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Waffle-HFlip-5857.png,Waffle,0.001667,1.0,0.0,0.97625
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Tomato-d2c0e20dccdff828.png,Tomato,0.86875,0.95125,0.567542,0.703565
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Orange-GN-7049.png,Orange,0.819375,0.9925,0.0,0.148125
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cheese-GN-25258.png,Cheese,0.071875,0.999375,0.005629,0.998124
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Banana-GN-28633.png,Banana,0.1775,0.504375,0.21910100000000002,0.504682
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Tomato-6cfb7fc55d26d443.png,Tomato,0.356875,0.43375,0.428101,0.570801
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Salad-00f605d213792bed.png,Salad,0.055625,0.911875,0.123333,0.8975
